,exchange_id,ticker,name,sector,industry,country,website
2406,2,TCN,Tricon Residential Inc.,,,,
439,2,TCS,"THE CONTAINER STORE GROUP, INC.",Consumer Cyclical,Specialty Retail,United States,http://www.containerstore.com
2886,2,TD,Toronto Dominion Bank,Financial Services,Banks—Diversified,Canada,http://www.td.com
448,2,TDC,TERADATA CORPORATION,Technology,Information Technology Services,United States,http://www.teradata.com
450,2,TDCX,"TDCX Inc. American Depositary Shares, each representing one Class A ordinary share",,,,
451,2,TDF,Templeton Dragon Fund,Financial Services,Asset Management,Singapore,http://www.franklintempleton.com/en-us-retail/investor/products/other-funds/closed-end-fund-detail.page?FundID=581
452,2,TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,United States,http://www.transdigm.com
455,2,TDOC,"Teladoc Health, Inc.",Healthcare,Health Information Services,United States,http://www.teladochealth.com
2411,2,TDS,Telephone and Data Systems Inc.,Communication Services,Telecom Services,United States,http://www.tdsinc.com
458,2,TDW,"Tidewater, Inc.",Energy,Oil & Gas Equipment & Services,United States,http://www.tdw.com
459,2,TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,United States,http://www.teledyne.com
460,2,TEAF,Ecofin Sustainable and Social Impact Term Fund,,,,
461,2,TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining,Canada,http://www.teck.com
2412,2,TEF,"Telefonica, S.A.",Communication Services,Telecom Services,Spain,http://www.telefonica.com
462,2,TEI,Templeton Emerging Markets Income Fund,Financial Services,Asset Management,United States,http://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=555
730,2,TEL,TE CONNECTIVITY LTD,Technology,Electronic Components,Switzerland,http://www.te.com
467,2,TEN,Tenneco Inc. Class A Voting Common Stock,Consumer Cyclical,Auto Parts,United States,http://www.tenneco.com
468,2,TEO,Telecom Argentina S.A.,Communication Services,Telecom Services,Argentina,http://institucional.telecom.com.ar
368,2,TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,Healthcare,Drug Manufacturers—Specialty & Generic,Israel,http://www.tevapharm.com
2385,2,TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery,United States,http://www.terex.com
375,2,TFC,Truist Financial Corporation,Financial Services,Banks—Regional,United States,http://www.truist.com
377,2,TFII,TFI International Inc.,Industrials,Trucking,Canada,http://www.tfiintl.com
380,2,TFSA,"Terra Income Fund 6, Inc. 7.00% Notes due 2026",,,,
381,2,TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,United States,http://www.teleflex.com
2413,2,TG,Tredegar Corporation,Basic Materials,Specialty Chemicals,United States,http://www.tredegar.com
388,2,TGH,Textainer Group Holdings limited,Industrials,Rental & Leasing Services,Bermuda,http://www.textainer.com
390,2,TGI,"Triumph Group, Inc.",Industrials,Aerospace & Defense,United States,http://www.triumphgroup.com
395,2,TGNA,TEGNA Inc.,Communication Services,Broadcasting,United States,http://www.tegna.com
2418,2,TGP,Teekay LNG Partners L.P.,Energy,Oil & Gas Midstream,Bermuda,http://www.teekay.com
401,2,TGS,Transportadora de Gas del Sur S.A. ADS,Energy,Oil & Gas Integrated,Argentina,http://www.tgs.com.ar
402,2,TGT,Target Corporation,Consumer Defensive,Discount Stores,United States,http://corporate.target.com
409,2,THC,Tenet Healthcare Corporation New,Healthcare,Medical Care Facilities,United States,http://www.tenethealth.com
2424,2,THG,"The Hanover Insurance Group, Inc.",Financial Services,Insurance—Property & Casualty,United States,http://www.hanover.com
2435,2,THO,"Thor Industries, Inc.",Consumer Cyclical,Recreational Vehicles,United States,http://www.thorindustries.com
2441,2,THQ,TEKLA HEALTHCARE OPPORTUNITIES FUND,Financial Services,Asset Management,United States,http://www.teklacap.com/thq.html
2442,2,THR,"THERMON GROUP HOLDINGS, INC.",Industrials,Specialty Industrial Machinery,United States,http://www.thermon.com
2344,2,THS,"Treehouse Foods, Inc.",Consumer Defensive,Packaged Foods,United States,http://www.treehousefoods.com
2348,2,THW,Tekla World Healthcare Fund,Financial Services,Asset Management,United States,http://www.teklacap.com/thw.html
2374,2,TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares),Communication Services,Telecom Services,Brazil,http://www.tim.com.br
2378,2,TINV,Tiga Acquisition Corp.,Financial Services,Shell Companies,Singapore,http://www.tiga-corp.com
2380,2,TINV.U,"Tiga Acquisition Corp. Units, each consisting of one Class A ordinary share and one half of one warr",Financial Services,Shell Companies,Singapore,http://www.tiga-corp.com
421,2,TISI,"Team, Inc.",Industrials,Specialty Business Services,United States,http://www.teaminc.com
2396,2,TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,Technology,Software—Infrastructure,Canada,http://www.telusinternational.com
2404,2,TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Apparel Retail,United States,http://www.tjx.com
44,2,TK,Teekay Corporation,Energy,Oil & Gas Midstream,Bermuda,http://www.teekay.com
2409,2,TKC,TURKCELL ILETISIM HIZMETLERI A.S. ADS,Communication Services,Telecom Services,Turkey,http://www.turkcell.com.tr
2427,2,TKR,The Timken Company,Industrials,Tools & Accessories,United States,http://www.timken.com
2437,2,TLGA,TLG Acquisition One Corp.,Financial Services,Shell Companies,United States,http://tlgacquisitions.com/home/default.aspx
2440,2,TLGA.U,"TLG Acquisition One Corp. Units, each consisting of one share of Class A common stock and one-third",Financial Services,Shell Companies,United States,http://tlgacquisitions.com/home/default.aspx
2346,2,TLK,PT Telekomunikasi Indonesia,Communication Services,Telecom Services,Indonesia,http://www.telkom.co.id
2395,2,TLYS,Tilly's Inc.,Consumer Cyclical,Apparel Retail,United States,http://www.tillys.com
2397,2,TM,Toyota Motor Corporation American Depositary Shares (Each representing ten Ordinary Shares),Consumer Cyclical,Auto Manufacturers,Japan,http://global.toyota/en
2400,2,TMAC,The Music Acquisition Corporation,Financial Services,Shell Companies,United States,http://www.musicacquisition.com
2401,2,TMAC.U,"The Music Acquisition Corporation Units, each consisting of one share of Class A common stock and on",Financial Services,Shell Companies,United States,http://www.musicacquisition.com
2414,2,TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary",Communication Services,Internet Content & Information,China,http://www.tencentmusic.com
2423,2,TMHC,Taylor Morrison Home Corporation Common Stock,Consumer Cyclical,Residential Construction,United States,http://www.taylormorrison.com
2432,2,TMO,"Thermo Fisher Scientific, Inc.",Healthcare,Diagnostics & Research,United States,http://www.thermofisher.com
2353,2,TMST,TIMKENSTEEL CORPORATION,Basic Materials,Steel,United States,http://www.timkensteel.com
2355,2,TMX,"Terminix Global Holdings, Inc.",Consumer Cyclical,Personal Services,United States,http://www.terminix.com
2906,2,TNC,TENNANT COMPANY,Industrials,Specialty Industrial Machinery,United States,http://www.tennantco.com
2373,2,TNET,"TRINET GROUP, INC.",Industrials,Staffing & Employment Services,United States,http://www.trinet.com
2402,2,TNK,Teekay Tankers Ltd.,Energy,Oil & Gas Midstream,Canada,http://www.teekay.com/business/tankers
2908,2,TNL,Travel + Leisure Co.,Consumer Cyclical,Travel Services,United States,http://www.travelandleisureco.com
2415,2,TNP,Tsakos Energy Navigation Ltd.,Energy,Oil & Gas Midstream,Greece,http://www.tenn.gr
2410,2,TOL,"Toll Brothers, Inc.",Consumer Cyclical,Residential Construction,United States,http://www.tollbrothers.com
2431,2,TOST,"Toast, Inc.",Technology,Software—Infrastructure,United States,http://pos.toasttab.com
2354,2,TPB,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco,United States,http://www.turningpointbrands.com
2360,2,TPC,Tutor Perini Corporation,Industrials,Engineering & Construction,United States,http://www.tutorperini.com
2382,2,TPGS,TPG Pace Solutions Corp.,,,,
2393,2,TPGY,TPG Pace Beneficial Finance Corp.,Financial Services,Shell Companies,United States,http://www.tpg.com/pace-beneficial-finance
2403,2,TPGY.U,"TPG Pace Beneficial Finance Corp. Units, each consisting of one Class A ordinary share and one-fifth",Financial Services,Shell Companies,United States,http://www.tpg.com/pace-beneficial-finance
2405,2,TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction,United States,http://www.tripointehomes.com
2428,2,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,United States,http://www.texaspacific.com
2914,2,TPR,"Tapestry, Inc. Common Stock",Consumer Cyclical,Luxury Goods,United States,http://www.tapestry.com
2391,2,TPTA,"Terra Property Trust, Inc. 6.00% Notes due 2026",,,,
2425,2,TPVG,TRIPLEPOINT VENTURE GROWTH BDC CORP.,Financial Services,Asset Management,United States,http://www.tpvg.com
2426,2,TPX,"TEMPUR SEALY INTERNATIONAL, INC.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,http://www.tempursealy.com
2430,2,TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc.",Financial Services,Asset Management,United States,http://www.tortoiseadvisors.com/TPZ.cfm
2350,2,TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,Confectioners,United States,http://www.tootsie.com
2377,2,TRAQ.U,"Trine II Acquisition Corp. Units, each consisting of one Class A Ordinary Share and one-half of one",,,,
2376,2,TRC,Tejon Ranch Co.,Industrials,Conglomerates,United States,http://tejonranch.com
2416,2,TRCA,Twin Ridge Capital Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.twinridgecapitalac.com
2419,2,TRCA.U,"Twin Ridge Capital Acquisition Corp. Units, each consisting of one Class A ordinary share and one-th",Financial Services,Shell Companies,United States,http://www.twinridgecapitalac.com
2363,2,TREB,Trebia Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.trebiaacqcorp.com
2369,2,TREB.U,"Trebia Acquisition Corp. Units, each consisting of one Class A Ordinary Share, and one-third of one",Financial Services,Shell Companies,United States,http://www.trebiaacqcorp.com
2433,2,TREC,Trecora Resources,Basic Materials,Specialty Chemicals,United States,http://www.trecora.com
2359,2,TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment,United States,http://www.trex.com
1005,2,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,United States,http://www.targaresources.com
961,2,TRI,Thomson Reuters Corporation,Industrials,Consulting Services,Canada,http://www.thomsonreuters.com
964,2,TRIS.U,"Tristar Acquisition I Corp. Units, each consisting of one Class A Ordinary Share and one-half of one",,,,
2920,2,TRN,"Trinity Industries, Inc.",Industrials,Railroads,United States,http://www.trin.net
967,2,TRNO,Terreno Realty Corporation,Real Estate,REIT—Industrial,United States,http://www.terreno.com
969,2,TROX,TRONOX LIMITED CL A ORDINARY SHARES,Basic Materials,Chemicals,United States,http://www.tronox.com
970,2,TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada,http://www.tcenergy.com
971,2,TRQ,Turquoise Hill Resources Ltd,Basic Materials,Copper,Canada,http://www.turquoisehill.com
974,2,TRTL,TortoiseEcofin Acquisition Corp. III,Financial Services,Shell Companies,United States,http://www.tortoisespac.com
975,2,TRTL.U,"TortoiseEcofin Acquisition Corp. III Units each consisting of one Class A Ordinary Share, and one-fo",Financial Services,Shell Companies,United States,http://www.tortoisespac.com
976,2,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,http://www.tritoninternational.com
977,2,TRTX,"TPG RE Finance Trust, Inc. Common Stock",Real Estate,REIT—Mortgage,United States,http://www.tpgrefinance.com
978,2,TRU,TransUnion,Industrials,Consulting Services,United States,http://www.transunion.com
983,2,TRV,"The Travelers Companies, Inc.",Financial Services,Insurance—Property & Casualty,United States,http://www.travelers.com
988,2,TS,Tenaris S. A.,Energy,Oil & Gas Equipment & Services,Luxembourg,http://www.tenaris.com
992,2,TSE,Trinseo PLC,Basic Materials,Specialty Chemicals,United States,http://www.trinseo.com
995,2,TSI,"TCW Strategic Income Fund, Inc.",Financial Services,Asset Management,United States,http://www.tcw.com/Funds/Closed_End_Funds/TSI_Fund.aspx
997,2,TSLX,"Sixth Street Specialty Lending, Inc.",Financial Services,Asset Management,United States,http://www.sixthstreetspecialtylending.com
998,2,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,Taiwan,http://www.tsmc.com
999,2,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,United States,http://www.tysonfoods.com
1002,2,TSPQ,TCW Special Purpose Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.tcwspac.com
1003,2,TSPQ.U,"TCW Special Purpose Acquisition Corp. Units, each consisting of one share of Class A common stock an",Financial Services,Shell Companies,United States,http://www.tcwspac.com
1004,2,TSQ,"TOWNSQUARE MEDIA, INC.",Communication Services,Advertising Agencies,United States,http://www.townsquaremedia.com
1010,2,TT,Trane Technologies plc,Industrials,Specialty Industrial Machinery,Ireland,http://www.tranetechnologies.com
1015,2,TTC,Toro Company (The),Industrials,Tools & Accessories,United States,http://www.thetorocompany.com
2796,2,TTE,TotalEnergies SE,Energy,Oil & Gas Integrated,France,http://www.totalenergies.com
1017,2,TTI,"TETRA Technologies, Inc.",Energy,Oil & Gas Equipment & Services,United States,http://www.tetratec.com
1018,2,TTM,Tata Motors Limited,Consumer Cyclical,Auto Manufacturers,India,http://www.tatamotors.com
1023,2,TTP,"TORTOISE PIPELINE & ENERGY FUND, INC.",Financial Services,Asset Management,United States,http://closedendfunds.tortoiseadvisors.com/ttp/overview/
1031,2,TU,Telus Corporation,Communication Services,Telecom Services,Canada,http://www.telus.com
1032,2,TUFN,Tufin Software Technologies Ltd.,Technology,Software—Infrastructure,Israel,http://www.tufin.com
1034,2,TUP,Tupperware Brands Corporation,Consumer Cyclical,Packaging & Containers,United States,http://www.tupperwarebrands.com
1035,2,TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share",Technology,Software—Infrastructure,China,http://www.tuya.com
1036,2,TV,Grupo Televisa S.A.,Communication Services,Broadcasting,Mexico,http://www.televisa.com
1039,2,TVC,"Tennessee Valley Authority Power Bonds 1998 Series D due June 1, 2028",,,,
1040,2,TVE,"Tennessee Valley Authority Power Bonds 1999 Series A due May 1, 2029",,,,
1044,2,TWI,"Titan International, Inc.(Delaware)",Industrials,Farm & Heavy Construction Machinery,United States,http://www.titan-intl.com
1046,2,TWLO,Twilio Inc.,Communication Services,Internet Content & Information,United States,http://www.twilio.com
613,2,TWN,"Taiwan Fund, Inc.",Financial Services,Asset Management,Hong Kong,http://www.thetaiwanfund.com
403,2,TWND,Tailwind Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.tailwindacquisition.com
422,2,TWND.U,"Tailwind Acquisition Corp. Units, each consisting of one share of Class A common stock and one-half",Financial Services,Shell Companies,United States,http://www.tailwindacquisition.com
1047,2,TWNI,Tailwind International Acquisition Corp.,Financial Services,Shell Companies,United States,http://twni.tailwindacquisition.com
1048,2,TWNI.U,"Tailwind International Acquisition Corp. Units, each consisting of one Class A ordinary share and on",Financial Services,Shell Companies,United States,http://twni.tailwindacquisition.com
1049,2,TWNT,Tailwind Two Acquisition Corp.,Financial Services,Shell Companies,United States,http://twnt.tailwindacquisition.com
1050,2,TWNT.U,"Tailwind Two Acquisition Corp. Units, each consisting of one Class A ordinary share and one-third of",Financial Services,Shell Companies,United States,http://twnt.tailwindacquisition.com
1051,2,TWO,Two Harbors Investment Corp.,Real Estate,REIT—Mortgage,United States,http://www.twoharborsinvestment.com
1052,2,TWOA,two,Financial Services,Shell Companies,United States,http://twoa.a-star.co
1025,2,TWTR,"Twitter, Inc.",Communication Services,Internet Content & Information,United States,http://www.twitter.com
1056,2,TX,Ternium S.A. American Depositary Shares,Basic Materials,Steel,Luxembourg,http://www.ternium.com
1058,2,TXT,"Textron, Inc.",Industrials,Aerospace & Defense,United States,http://www.textron.com
1059,2,TY,TRI-Continental Corporation,Financial Services,Asset Management,United States,http://www.columbiathreadneedleus.com/investment-products/Variable-Portfolio/Tri-Continental-Corporation/-/details?cusip=895436103
1060,2,TYG,Tortoise Energy Infrastructure Corp.,Financial Services,Asset Management,United States,http://www.tortoiseadvisors.com/tyg.cfm
46,2,TYL,"Tyler Technologies, Inc.",Technology,Software—Application,United States,http://www.tylertech.com
1061,2,U,Unity Software Inc.,Technology,Software—Application,United States,http://unity.com
621,2,UA,"Under Armour, Inc. Class C Common Stock, $0.0003 1/3 par value",Consumer Cyclical,Apparel Manufacturing,United States,http://www.underarmour.com
627,2,UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,United States,http://www.underarmour.com
1063,2,UAN,"CVR Partners, LP",Basic Materials,Agricultural Inputs,United States,http://www.cvrpartners.com
1065,2,UBA,Urstadt Biddle Properties Inc. Class A,Real Estate,REIT—Retail,United States,http://www.ubproperties.com
1067,2,UBER,"Uber Technologies, Inc.",Technology,Software—Application,United States,http://www.uber.com
1068,2,UBP,Urstadt Biddle Properties Inc.,Real Estate,REIT—Retail,United States,http://www.ubproperties.com
1069,2,UBS,UBS Group AG,Financial Services,Banks—Diversified,Switzerland,http://www.ubs.com
2831,2,UDR,"UDR, Inc.",Real Estate,REIT—Residential,United States,http://www.udr.com
2833,2,UE,UBRAN EDGE PROPERTIES,Real Estate,REIT—Diversified,United States,http://www.uedge.com
966,2,UFI,"UNIFI, Inc. New",Consumer Cyclical,Textile Manufacturing,United States,http://www.unifi.com
968,2,UFS,DOMTAR CORPORATION (New),Basic Materials,Paper & Paper Products,United States,http://www.domtar.com
972,2,UGI,UGI Corporation,Utilities,Utilities—Regulated Gas,United States,http://www.ugicorp.com
973,2,UGIC,UGI Corporation,Utilities,Utilities—Regulated Gas,United States,http://www.ugicorp.com
979,2,UGP,Ultrapar Participacoes S.A.,Energy,Oil & Gas Refining & Marketing,Brazil,http://www.ultra.com.br
980,2,UHS,"Universal Health Services, Inc. Class B",Healthcare,Medical Care Facilities,United States,http://www.uhsinc.com
981,2,UHT,Universal Health Realty Income Trust,Real Estate,REIT—Healthcare Facilities,United States,http://www.uhrit.com
982,2,UI,Ubiquiti Inc. Common Stock,Technology,Communication Equipment,United States,http://www.ui.com
985,2,UIS,Unisys Corporation,Technology,Information Technology Services,United States,http://www.unisys.com
987,2,UL,Unilever plc,Consumer Defensive,Household & Personal Products,United Kingdom,http://www.unilever.com
996,2,UMC,United Microelectronic Corp.,Technology,Semiconductors,Taiwan,http://www.umc.com
1001,2,UMH,"UMH Properties, Inc.",Real Estate,REIT—Residential,United States,http://www.umh.reit
1011,2,UNF,Unifirst Corp,Industrials,Specialty Business Services,United States,http://www.unifirst.com
1012,2,UNFI,United Natural Foods Inc,Consumer Defensive,Food Distribution,United States,http://www.unfi.com
1013,2,UNH,UNITEDHEALTH GROUP INCORPORATED (Delaware),Healthcare,Healthcare Plans,United States,http://www.unitedhealthgroup.com
1021,2,UNM,Unum Group,Financial Services,Insurance—Life,United States,http://www.unum.com
1022,2,UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,,,,
1026,2,UNP,Union Pacific Corp.,Industrials,Railroads,United States,http://www.up.com
1033,2,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,United States,http://www.univar.com
1041,2,UP,Wheels Up Experience Inc.,,,,
1045,2,UPH,"UpHealth, Inc.",Healthcare,Health Information Services,United States,http://uphealthinc.com
1057,2,UPS,"United Parcel Service, Inc. Class B",Industrials,Integrated Freight & Logistics,United States,http://www.ups.com
475,2,URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,United States,http://www.unitedrentals.com
640,2,USA,Liberty All-Star Equity Fund,Financial Services,Asset Management,United States,http://www.all-starfunds.com/fundfacts-usa.php
641,2,USAC,USA COMPRESSION PARTNERS LP,Energy,Oil & Gas Equipment & Services,United States,http://usacompression.com
1064,2,USB,U.S. Bancorp,Financial Services,Banks—Regional,United States,http://www.usbank.com
1070,2,USDP,USD PARTNERS LP,Industrials,Railroads,United States,http://www.usdpartners.com
1071,2,USER,"UserTesting, Inc.",,,,
479,2,USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,United States,http://www.usfoods.com
1073,2,USM,United States Cellular Corporation,Communication Services,Telecom Services,United States,http://www.uscellular.com
1074,2,USNA,USANA Health Sciences Inc,Consumer Defensive,Household & Personal Products,United States,http://www.usana.com
963,2,USPH,US Physical Therapy Inc,Healthcare,Medical Care Facilities,United States,http://www.usph.com
984,2,USX,"U.S. Xpress Enterprises, Inc. Class A Common Stock",Industrials,Trucking,United States,http://www.usxpress.com
989,2,UTF,"Cohen & Steers  Infrastructure Fund, Inc.",Financial Services,Asset Management,United States,http://www.cohenandsteers.com/funds/details/infrastructure-fund
990,2,UTI,"Universal Technical Institute, Inc.",Consumer Defensive,Education & Training Services,United States,http://www.uti.edu
991,2,UTL,Unitil Corporation,Utilities,Utilities—Diversified,United States,http://www.unitil.com
1000,2,UTZ,"Utz Brands, Inc.",Consumer Defensive,Packaged Foods,United States,http://www.utzsnacks.com
1008,2,UVE,"UNIVERSAL INSURANCE HLDG, INC.",Financial Services,Insurance—Property & Casualty,United States,http://www.universalinsuranceholdings.com
1014,2,UVV,Universal Corporation,Consumer Defensive,Tobacco,United States,http://www.universalcorp.com
2845,2,UWMC,UWM Holdings Corporation,Financial Services,Mortgage Finance,United States,http://www.uwm.com
1019,2,UZD,United States Cellular Corporation 6.250% Senior Notes due 2069,,,,
1020,2,UZE,United States Cellular Corporation 5.500% Senior Notes due 2070,,,,
1024,2,UZF,United States Cellular Corporation 5.500% Senior Notes due 2070,,,,
1038,2,V,VISA Inc.,Financial Services,Credit Services,United States,http://usa.visa.com
1027,2,VAC,MARRIOTT VACATIONS WORLDWIDE CORPORATION,Consumer Cyclical,Resorts & Casinos,United States,http://www.marriottvacationsworldwide.com
1029,2,VAL,Valaris Limited,Energy,Oil & Gas Equipment & Services,Bermuda,http://www.valaris.com
1030,2,VALE,VALE S.A.,Basic Materials,Other Industrial Metals & Mining,Brazil,http://www.vale.com
1037,2,VAPO,"Vapotherm, Inc. Common Stock",Healthcare,Medical Devices,United States,http://www.vapotherm.com
1042,2,VATE,INNOVATE Corp.,Communication Services,Telecom Services,United States,http://www.innovatecorp.com
1053,2,VBF,INVESCO  BOND FUND,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30454
1062,2,VCIF,Vertical Capital Income Fund Shares of Beneficial Interest,,,,
1072,2,VCRA,"VOCERA COMMUNICATIONS,  INC.",Technology,Communication Equipment,United States,http://www.vocera.com
1075,2,VCV,INVESCO  CALIFORNIA VALUE MUNI INCOME TRUST,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30459
993,2,VEC,"Vectrus, Inc.",Industrials,Aerospace & Defense,United States,http://www.vectrus.com
1006,2,VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,United States,http://www.veeva.com
1016,2,VEL,"Velocity Financial, Inc.",Financial Services,Mortgage Finance,United States,http://www.velfinance.com
1055,2,VET,VERMILION ENERGY INC.,Energy,Oil & Gas E&P,Canada,http://www.vermilionenergy.com
1066,2,VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,United States,http://www.vfc.com
994,2,VGI,VIRTUS GLOBAL MULTI-SECTOR INCOME FUND,Financial Services,Asset Management,United States,http://www.virtus.com/our-products/closed-end-fund-details/VGI
1007,2,VGII,Virgin Group Acquisition Corp. II,,,,
1009,2,VGII.U,"Virgin Group Acquisition Corp. II Units, each consisting of one Class A ordinary share and one-fifth",,,,
1028,2,VGM,Invesco  Trust Investment Grade Municipals,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30626
1054,2,VGR,Vector Group Ltd.,Consumer Defensive,Tobacco,United States,http://www.vectorgroupltd.com
962,2,VHC,VirnetX Holding Corporation,Technology,Software—Infrastructure,United States,http://www.virnetx.com
965,2,VHI,"Valhi, Inc.",Basic Materials,Chemicals,United States,http://www.valhi.net
1043,2,VIAO,"VIA optronics AG American Depositary Shares, each representing one-fifth of an Ordinary Share",Technology,Electronic Components,Germany,http://www.via-optronics.com
986,2,VICI,VICI Properties Inc. Common Stock,Real Estate,REIT—Diversified,United States,http://www.viciproperties.com
2863,2,VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,China,http://www.vip.com
399,2,VIST,"Vista Oil & Gas, S.A.B. de C.V.",Energy,Oil & Gas E&P,Mexico,http://www.vistaoilandgas.com
481,2,VIV,"Telefonica Brasil, S.A. American Depositary Shares (Each representing One Common Share)",Communication Services,Telecom Services,Brazil,http://www.telefonica.com.br
482,2,VKQ,Invesco Municipal Trust,Financial Services,Asset Management,United States,http://www.invesco.com/static/us/productdetail?productId=30590&productType=FUND
505,2,VLD,"Velo3D, Inc.",Technology,Computer Hardware,United States,http://www.velo3d.com
483,2,VLN,Valens Semiconductor Ltd.,Technology,Semiconductors,Israel,http://www.valens.com
2865,2,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,United States,http://www.valero.com
484,2,VLRS,"CONTROLADORA VUELA COMPAniA DE AVIACIoN, S.A.B. DE C.V.",Industrials,Airlines,Mexico,http://www.volaris.com
485,2,VLT,Invesco  High Income Trust II,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30541
486,2,VLTA,Volta Inc.,Consumer Cyclical,Specialty Retail,United States,http://voltacharging.com
487,2,VMC,Vulcan Materials Company(Holding Company),Basic Materials,Building Materials,United States,http://www.vulcanmaterials.com
488,2,VMI,"Valmont Industries, Inc.",Industrials,Conglomerates,United States,http://www.valmont.com
489,2,VMO,Invesco Municipal Opportunity Trust,Financial Services,Asset Management,United States,http://www.invesco.com/static/us/productdetail?productId=30589&productType=FUND
490,2,VMW,"VMware, Inc",Technology,Software—Infrastructure,United States,http://www.vmware.com
491,2,VNCE,VINCE HOLDING CORP.,Consumer Cyclical,Apparel Manufacturing,United States,http://www.vince.com
492,2,VNE,"Veoneer, Inc.",Consumer Cyclical,Auto Parts,Sweden,http://www.veoneer.com
493,2,VNO,Vornado Realty Trust,Real Estate,REIT—Office,United States,http://www.vno.com
2867,2,VNT,Vontier Corporation,Technology,Scientific & Technical Instruments,United States,http://www.vontier.com
2875,2,VNTR,Venator Materials PLC,Basic Materials,Specialty Chemicals,United Kingdom,http://www.venatorcorp.com
494,2,VOC,VOC ENERGY TRUST,Energy,Oil & Gas E&P,United States,http://voc.q4web.com/home/default.aspx
495,2,VOYA,"VOYA FINANCIAL, INC.",Financial Services,Financial Conglomerates,United States,http://www.voya.com
496,2,VPCC,"VPC Impact Acquisition Holdings III, Inc.",Financial Services,Shell Companies,United States,http://www.victoryparkcapital.com/vih/vpc-impact-acquisition-holdings-iii-inc
497,2,VPCC.U,"VPC Impact Acquisition Holdings III, Inc. Units, each consisting of one share of Class A common stoc",Financial Services,Shell Companies,United States,http://www.victoryparkcapital.com/vih/vpc-impact-acquisition-holdings-iii-inc
498,2,VPG,"Vishay Precision Group, Inc.",Technology,Scientific & Technical Instruments,United States,http://vpgsensors.com
499,2,VPV,Invesco  Pennsylvania Value Municipal Income Trust,Financial Services,Asset Management,United States,http://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30600
500,2,VRS,Verso Corporation,Basic Materials,Paper & Paper Products,United States,http://www.versoco.com
501,2,VRT,Vertiv Holdings Co Class A Common Stock,Industrials,Electrical Equipment & Parts,United States,http://www.vertiv.com
502,2,VRTV,VERITIV CORPORATION,Industrials,Conglomerates,United States,http://www.veritivcorp.com
2881,2,VSCO,Victoria's Secret & Co.,Consumer Cyclical,Apparel Retail,United States,http://www.victoriassecretandco.com
503,2,VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,United States,http://www.vishay.com
504,2,VST,Vistra Corp.,Utilities,Utilities—Independent Power Producers,United States,http://www.vistracorp.com
506,2,VSTO,Vista Outdoor Inc.,Consumer Cyclical,Leisure,United States,http://vistaoutdoor.com
2882,2,VTEX,VTEX,Technology,Software—Application,United Kingdom,http://www.vtex.com
